loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_high,revol_util,total_acc,loan_status
32128,36 months,19.39,D,9 years,OTHER,160678.8,home_improvement,23.43,3,810,42.06,22,Fully Paid
2401,60 months,10.36,D,7 years,OWN,24036.25,credit_card,19.14,0,740,80.91,27,Fully Paid
20643,36 months,16.78,D,9 years,OWN,168544.67,home_improvement,21.79,1,718,43.88,11,Fully Paid
16193,36 months,16.49,G,5 years,OTHER,134861.61,major_purchase,13.08,3,803,14.11,18,Fully Paid
27853,60 months,20.57,G,2 years,OTHER,44002.71,debt_consolidation,21.21,1,755,48.87,18,Fully Paid
21307,60 months,11.49,F,8 years,OTHER,131145.96,other,8.3,2,710,33.74,24,Charged Off
37982,36 months,19.54,D,8 years,OWN,167220.96,home_improvement,19.05,2,776,50.19,38,Fully Paid
20611,36 months,11.02,F,10+ years,OTHER,128380.14,small_business,15.71,3,768,39.11,34,Fully Paid
12950,36 months,16.16,A,5 years,RENT,199846.41,home_improvement,26.96,3,797,64.79,48,Fully Paid
11704,60 months,8.07,C,1 year,OTHER,111260.62,home_improvement,20.2,0,842,80.36,33,Fully Paid
12867,36 months,5.93,F,6 years,RENT,141163.59,major_purchase,17.9,1,781,88.65,11,Charged Off
3745,36 months,13.01,C,8 years,RENT,32667.23,other,9.39,4,849,74.13,34,Charged Off
4866,60 months,11.86,E,8 years,OTHER,166375.67,debt_consolidation,25.88,2,704,35.5,47,Charged Off
33245,36 months,15.17,A,2 years,MORTGAGE,132338.54,major_purchase,1.62,4,684,44.85,34,Fully Paid
6818,60 months,29.05,B,1 year,MORTGAGE,121023.7,major_purchase,26.99,4,845,64.18,30,Fully Paid
31116,36 months,18.06,D,4 years,MORTGAGE,147585.57,small_business,19.59,3,750,21.98,9,Fully Paid
16493,60 months,18.83,E,10+ years,RENT,120891.76,major_purchase,5.68,1,723,70.18,29,Charged Off
29038,36 months,28.54,B,9 years,MORTGAGE,157961.25,other,27.09,4,831,64.98,34,Fully Paid
21447,60 months,28.03,G,6 years,MORTGAGE,125032.81,major_purchase,9.79,1,811,65.65,38,Charged Off
31431,60 months,27.1,C,2 years,OTHER,113609.69,small_business,5.05,3,710,33.33,23,Fully Paid
18908,36 months,7.45,B,3 years,OWN,44303.51,credit_card,9.57,4,722,60.16,47,Fully Paid
30336,60 months,20.86,D,9 years,RENT,104929.54,major_purchase,28.83,4,811,19.77,34,Fully Paid
5025,36 months,25.2,D,1 year,OWN,116882.24,home_improvement,22.58,2,707,18.97,12,Fully Paid
21093,60 months,25.89,F,10+ years,RENT,132423.28,major_purchase,27.5,4,679,76.85,26,Charged Off
7155,60 months,19.45,F,9 years,RENT,102060.59,debt_consolidation,8.97,0,691,37.96,34,Fully Paid
34487,60 months,5.44,G,1 year,MORTGAGE,46395.82,home_improvement,2.47,3,821,54.46,22,Fully Paid
21963,60 months,29.34,C,6 years,OTHER,47065.27,home_improvement,16.88,0,711,29.27,27,Fully Paid
21936,60 months,16.8,D,1 year,OWN,149777.79,credit_card,14.49,4,697,23.59,28,Fully Paid
5426,60 months,14.84,A,< 1 year,OWN,139060.5,debt_consolidation,21.62,4,673,77.99,48,Fully Paid
24303,60 months,14.87,E,3 years,MORTGAGE,66709.88,debt_consolidation,16.28,0,811,79.42,48,Fully Paid
28606,36 months,15.6,C,5 years,OWN,100254.37,debt_consolidation,11.89,2,776,83.63,20,Fully Paid
29151,36 months,11.05,C,9 years,OWN,75252.38,major_purchase,0.14,2,667,85.44,12,Fully Paid
14767,60 months,13.18,B,9 years,RENT,52584.11,major_purchase,14.03,0,793,41.14,17,Charged Off
12308,60 months,29.63,C,3 years,OTHER,78709.44,home_improvement,3.62,0,772,80.9,46,Fully Paid
25770,60 months,14.2,G,< 1 year,OTHER,67284.03,credit_card,27.66,3,830,34.59,18,Fully Paid
29572,36 months,18.17,E,< 1 year,OWN,34836.97,major_purchase,27.65,2,714,5.25,24,Fully Paid
3204,60 months,26.21,A,8 years,OWN,110807.58,other,24.11,1,814,68.93,36,Fully Paid
28233,36 months,18.19,B,< 1 year,RENT,101159.13,other,4.74,4,683,19.9,39,Fully Paid
22729,60 months,13.11,E,6 years,MORTGAGE,148629.5,major_purchase,4.42,4,751,45.15,12,Fully Paid
32131,60 months,18.09,F,10+ years,RENT,131655.02,credit_card,16.9,0,726,16.39,6,Charged Off
34870,60 months,7.85,C,6 years,MORTGAGE,81808.07,debt_consolidation,21.82,1,665,39.15,40,Fully Paid
39011,60 months,8.25,G,< 1 year,MORTGAGE,109334.76,home_improvement,27.14,2,725,88.49,27,Fully Paid
22607,60 months,22.35,D,< 1 year,RENT,116494.96,major_purchase,26.82,2,803,61.32,6,Fully Paid
25968,36 months,27.94,F,5 years,OTHER,185158.75,credit_card,4.66,2,844,14.81,32,Fully Paid
34398,60 months,23.14,D,7 years,RENT,196704.98,credit_card,29.86,0,721,72.55,9,Fully Paid
12908,36 months,6.87,E,6 years,MORTGAGE,166797.7,debt_consolidation,4.7,0,805,84.78,29,Fully Paid
27423,36 months,15.07,A,5 years,OTHER,121178.82,small_business,25.2,4,772,16.64,5,Fully Paid
10171,60 months,5.06,D,9 years,OTHER,187059.23,small_business,17.61,4,739,74.41,26,Fully Paid
13721,60 months,17.78,G,2 years,RENT,52060.29,small_business,20.35,2,825,54.91,11,Fully Paid
17616,60 months,9.83,E,10+ years,OTHER,145369.29,small_business,18.12,4,805,60.43,48,Fully Paid
39458,36 months,26.7,B,6 years,OTHER,102884.19,major_purchase,26.09,4,673,93.9,27,Fully Paid
8659,36 months,7.61,C,5 years,RENT,46054.81,other,19.11,2,813,3.66,28,Fully Paid
12704,36 months,5.04,A,7 years,OWN,33537.8,other,25.46,0,729,63.88,30,Fully Paid
33793,60 months,16.28,G,3 years,OTHER,106533.53,credit_card,4.63,4,670,8.15,18,Fully Paid
32226,36 months,8.89,G,8 years,RENT,63014.46,other,26.0,0,661,78.96,35,Fully Paid
24852,36 months,23.45,A,< 1 year,RENT,65091.13,other,29.79,1,684,89.61,31,Charged Off
33082,36 months,28.0,B,6 years,OWN,77639.04,home_improvement,19.85,0,848,8.65,26,Fully Paid
23794,60 months,6.05,A,8 years,OTHER,149305.56,other,29.29,3,827,2.58,49,Fully Paid
14379,36 months,14.89,E,9 years,MORTGAGE,49536.13,other,6.6,3,817,95.57,40,Charged Off
8006,36 months,29.92,A,< 1 year,MORTGAGE,149160.06,other,24.88,2,668,92.65,21,Fully Paid
9682,60 months,23.32,A,9 years,OTHER,160887.79,major_purchase,5.07,3,817,92.37,48,Fully Paid
34840,60 months,28.83,A,2 years,OTHER,127006.42,small_business,15.48,1,808,93.97,34,Fully Paid
33430,60 months,9.1,E,6 years,RENT,64560.36,home_improvement,19.92,0,745,50.01,25,Fully Paid
24091,36 months,10.53,F,8 years,RENT,29275.86,home_improvement,19.81,0,704,97.69,12,Fully Paid
33983,36 months,8.87,C,< 1 year,MORTGAGE,93430.12,other,20.13,4,799,89.23,6,Fully Paid
24989,36 months,12.56,D,5 years,OTHER,172540.14,other,9.63,4,701,9.77,10,Fully Paid
10915,60 months,23.11,F,10+ years,RENT,38336.65,small_business,29.21,4,783,81.27,17,Fully Paid
19990,36 months,9.12,A,1 year,MORTGAGE,154069.54,home_improvement,0.2,0,840,71.24,33,Fully Paid
25734,60 months,18.11,B,4 years,MORTGAGE,104220.17,major_purchase,18.63,0,817,13.41,39,Charged Off
15824,60 months,11.73,G,6 years,OWN,181789.95,debt_consolidation,25.98,4,705,73.79,34,Charged Off
37081,36 months,25.73,B,6 years,OTHER,84115.66,major_purchase,26.73,0,729,48.49,38,Fully Paid
12033,36 months,5.16,E,9 years,OWN,146854.79,major_purchase,21.61,1,750,85.38,24,Fully Paid
17241,36 months,10.58,C,6 years,RENT,153221.49,debt_consolidation,17.24,4,719,81.88,46,Fully Paid
6939,60 months,20.13,A,3 years,RENT,55773.51,small_business,13.72,3,780,94.23,19,Fully Paid
36063,60 months,7.42,E,5 years,MORTGAGE,48466.45,small_business,13.49,4,714,7.53,14,Fully Paid
35464,36 months,16.66,D,10+ years,RENT,36691.61,debt_consolidation,12.75,3,713,71.02,49,Fully Paid
12185,60 months,15.91,C,9 years,OWN,146284.82,other,21.0,2,817,37.71,28,Fully Paid
28045,36 months,26.31,C,5 years,OTHER,118667.08,major_purchase,21.94,3,738,77.6,22,Charged Off
20167,36 months,20.63,E,6 years,MORTGAGE,35609.38,credit_card,15.44,1,718,60.26,7,Fully Paid
37412,36 months,20.99,F,8 years,MORTGAGE,75500.15,home_improvement,22.22,0,695,49.56,32,Fully Paid
22625,60 months,28.8,G,5 years,RENT,45622.36,home_improvement,15.85,1,717,0.42,16,Fully Paid
28076,60 months,29.56,B,9 years,MORTGAGE,36682.58,home_improvement,2.92,2,716,60.72,37,Fully Paid
20029,36 months,21.33,F,< 1 year,MORTGAGE,73778.81,credit_card,25.55,1,766,42.04,20,Fully Paid
23973,36 months,18.05,C,7 years,OTHER,37333.28,major_purchase,26.11,1,752,33.25,46,Fully Paid
32433,60 months,20.2,B,1 year,MORTGAGE,66833.48,small_business,7.99,2,794,98.88,7,Fully Paid
2932,36 months,14.56,C,2 years,OTHER,119489.45,other,23.59,1,711,70.04,37,Fully Paid
2757,60 months,29.69,G,4 years,OWN,120962.76,debt_consolidation,15.34,2,710,53.99,28,Fully Paid
31722,36 months,22.63,C,5 years,MORTGAGE,50240.41,home_improvement,3.72,0,752,86.87,5,Fully Paid
38853,60 months,12.28,C,6 years,OWN,54382.43,other,11.94,4,673,22.71,46,Charged Off
39405,36 months,6.44,D,3 years,OTHER,173894.88,credit_card,2.3,0,811,61.99,18,Fully Paid
2116,60 months,6.12,B,2 years,MORTGAGE,50048.28,other,23.59,0,825,86.09,13,Fully Paid
12691,36 months,10.12,D,8 years,RENT,28233.46,debt_consolidation,5.89,0,661,12.36,39,Fully Paid
1492,60 months,10.82,B,3 years,RENT,64067.75,major_purchase,4.93,1,779,23.61,20,Fully Paid
28882,60 months,15.38,G,8 years,MORTGAGE,123756.75,credit_card,6.26,0,776,8.26,13,Fully Paid
9811,60 months,10.37,G,8 years,OTHER,21300.4,other,6.78,2,694,99.24,16,Fully Paid
28808,60 months,20.77,D,10+ years,RENT,197297.67,credit_card,20.22,2,827,58.09,35,Fully Paid
25272,36 months,10.28,D,2 years,OWN,61470.13,debt_consolidation,19.16,2,837,48.95,10,Charged Off
29399,60 months,9.7,D,2 years,OTHER,62861.16,debt_consolidation,3.88,2,813,33.84,43,Fully Paid
7474,60 months,16.78,G,10+ years,OTHER,152951.15,home_improvement,21.73,0,755,44.95,34,Fully Paid
27956,36 months,27.22,G,7 years,MORTGAGE,64672.24,major_purchase,10.47,3,802,77.59,49,Fully Paid
14979,60 months,16.71,E,< 1 year,OWN,91307.25,debt_consolidation,13.72,4,766,91.67,47,Fully Paid
29328,36 months,15.35,D,5 years,OTHER,117905.36,home_improvement,3.75,3,797,10.49,49,Charged Off
13867,60 months,19.45,F,5 years,MORTGAGE,23937.04,other,21.26,1,686,29.96,40,Charged Off
26851,60 months,11.43,F,8 years,OWN,170712.67,home_improvement,11.29,0,813,18.91,29,Fully Paid
32279,60 months,13.84,C,1 year,OTHER,112169.14,debt_consolidation,18.96,3,805,43.55,33,Fully Paid
31527,60 months,10.35,A,7 years,RENT,76325.42,credit_card,12.82,0,691,53.05,33,Fully Paid
8866,60 months,19.3,D,6 years,OWN,91961.59,other,1.47,2,754,72.13,26,Fully Paid
16449,60 months,22.43,A,1 year,OTHER,30048.45,credit_card,21.1,1,765,87.57,8,Fully Paid
11685,36 months,21.84,A,< 1 year,OWN,149236.6,credit_card,16.58,3,736,54.21,44,Fully Paid
24544,36 months,11.37,C,3 years,RENT,117110.79,home_improvement,13.03,4,718,48.88,13,Fully Paid
6451,60 months,24.49,A,1 year,OTHER,184518.46,credit_card,6.05,2,722,57.58,25,Fully Paid
22642,60 months,11.4,G,2 years,RENT,103553.63,major_purchase,18.73,2,752,88.84,44,Fully Paid
39870,36 months,8.76,A,1 year,MORTGAGE,169112.28,credit_card,8.26,1,846,64.85,15,Fully Paid
32030,36 months,13.75,G,8 years,MORTGAGE,53899.14,other,12.88,2,790,78.74,17,Fully Paid
31873,60 months,19.94,G,3 years,OTHER,30171.69,other,1.69,2,727,71.95,24,Fully Paid
1619,60 months,8.55,F,< 1 year,OTHER,190719.22,credit_card,23.3,3,803,92.35,14,Fully Paid
34650,60 months,21.2,G,7 years,OWN,66252.46,home_improvement,2.7,2,722,81.69,27,Fully Paid
26372,60 months,26.58,A,3 years,OTHER,170045.07,other,26.73,1,669,34.12,36,Fully Paid
4642,60 months,12.33,B,9 years,MORTGAGE,66320.07,small_business,26.03,0,673,85.44,28,Fully Paid
29001,60 months,16.26,D,10+ years,OTHER,48051.51,major_purchase,29.13,1,838,46.74,48,Fully Paid
35064,36 months,10.71,D,10+ years,OWN,151855.56,home_improvement,27.25,1,760,84.72,15,Fully Paid
30290,60 months,14.03,A,7 years,MORTGAGE,160113.1,major_purchase,29.14,0,742,90.57,42,Charged Off
15122,60 months,5.55,C,7 years,OTHER,171850.29,major_purchase,26.62,3,830,68.53,37,Fully Paid
25820,36 months,28.84,B,8 years,RENT,175676.36,credit_card,3.38,4,772,71.89,31,Fully Paid
3895,36 months,15.4,C,9 years,RENT,106963.61,major_purchase,13.13,4,753,14.11,27,Fully Paid
6366,36 months,24.72,C,6 years,RENT,92039.04,credit_card,2.28,1,721,32.38,8,Fully Paid
9711,36 months,8.57,A,3 years,RENT,155174.41,major_purchase,16.36,3,779,55.77,49,Fully Paid
20596,60 months,25.31,E,1 year,OWN,122489.54,other,15.89,3,759,0.35,19,Fully Paid
19793,36 months,26.5,A,5 years,RENT,193751.15,small_business,27.67,3,721,84.73,46,Fully Paid
9199,36 months,22.89,F,3 years,RENT,87650.48,major_purchase,29.09,3,819,36.95,7,Fully Paid
11717,60 months,27.58,E,5 years,OTHER,27717.6,debt_consolidation,7.79,1,750,72.34,7,Fully Paid
37191,36 months,9.18,G,7 years,RENT,126074.82,credit_card,17.47,2,682,76.93,29,Fully Paid
11211,36 months,16.91,B,2 years,RENT,83624.53,small_business,13.93,4,693,54.81,26,Fully Paid
24360,60 months,20.5,E,< 1 year,OTHER,81681.26,credit_card,16.4,4,806,79.02,15,Fully Paid
22542,60 months,19.9,A,4 years,MORTGAGE,121613.43,small_business,15.95,0,682,68.24,15,Fully Paid
32312,60 months,26.53,A,2 years,OWN,185920.63,credit_card,27.42,1,703,35.98,12,Fully Paid
37435,60 months,10.39,C,5 years,OWN,68052.49,debt_consolidation,26.88,4,838,81.62,41,Fully Paid
29247,60 months,9.39,A,2 years,MORTGAGE,88326.81,other,3.68,1,765,63.61,32,Charged Off
23357,60 months,11.33,G,< 1 year,OTHER,180424.94,debt_consolidation,10.35,1,827,16.02,24,Fully Paid
28691,60 months,27.29,F,8 years,MORTGAGE,181139.44,small_business,22.58,3,843,77.28,26,Fully Paid
13424,36 months,28.53,A,4 years,OWN,62226.03,home_improvement,20.52,0,778,67.62,15,Fully Paid
19852,36 months,19.24,D,1 year,OWN,147139.51,credit_card,18.94,1,796,28.47,27,Fully Paid
23601,60 months,17.53,D,1 year,MORTGAGE,94800.97,home_improvement,29.81,4,779,84.2,38,Fully Paid
19020,36 months,20.13,C,10+ years,RENT,188480.1,major_purchase,10.11,4,673,37.4,38,Fully Paid
9155,60 months,20.41,E,8 years,OWN,151804.16,debt_consolidation,15.46,0,717,55.27,46,Charged Off
4583,36 months,9.26,E,< 1 year,MORTGAGE,108983.59,credit_card,29.37,1,722,34.32,28,Fully Paid
16515,60 months,22.16,D,9 years,RENT,167134.04,debt_consolidation,20.87,3,693,72.44,7,Fully Paid
37777,36 months,16.31,F,2 years,RENT,199618.14,major_purchase,19.46,0,819,58.12,34,Fully Paid
20710,60 months,17.93,B,9 years,OTHER,100467.8,other,4.64,1,795,47.03,27,Fully Paid
25532,36 months,5.76,G,10+ years,MORTGAGE,87232.23,small_business,7.4,0,682,2.03,5,Charged Off
19601,60 months,24.11,G,6 years,OWN,129266.5,credit_card,11.32,3,819,60.72,22,Fully Paid
5967,36 months,25.89,G,< 1 year,OTHER,142954.84,credit_card,13.95,2,697,62.24,41,Charged Off
19753,36 months,20.49,F,1 year,OWN,146800.73,credit_card,14.92,2,783,18.12,7,Charged Off
21022,60 months,23.72,D,5 years,RENT,105244.92,small_business,27.06,2,769,33.23,28,Fully Paid
10135,36 months,18.07,G,8 years,MORTGAGE,79812.7,debt_consolidation,3.22,3,681,87.88,29,Charged Off
6722,36 months,20.46,F,8 years,RENT,167946.45,small_business,7.45,3,760,54.92,6,Charged Off
28413,36 months,14.86,B,7 years,RENT,192486.86,other,4.31,0,814,43.51,26,Fully Paid
28236,36 months,24.8,E,2 years,RENT,175516.73,debt_consolidation,22.06,4,848,93.6,13,Fully Paid
16514,36 months,16.71,D,1 year,MORTGAGE,142823.76,other,29.12,3,839,81.19,20,Fully Paid
38212,60 months,22.01,A,< 1 year,OTHER,84827.02,credit_card,26.82,3,816,9.75,47,Fully Paid
21331,60 months,20.54,G,10+ years,OWN,132046.96,small_business,21.7,2,800,85.89,45,Fully Paid
19060,36 months,22.56,B,10+ years,RENT,38208.81,other,0.65,2,776,14.97,48,Fully Paid
2196,60 months,24.63,B,8 years,OWN,116104.34,major_purchase,10.41,2,824,17.48,20,Fully Paid
13297,36 months,17.82,B,4 years,OWN,160619.1,small_business,25.91,4,829,7.53,19,Fully Paid
3787,60 months,25.33,E,2 years,OTHER,65190.65,debt_consolidation,19.59,2,832,48.14,11,Fully Paid
24816,36 months,17.43,F,9 years,MORTGAGE,110276.17,credit_card,6.29,2,785,64.47,31,Fully Paid
20702,36 months,28.92,C,9 years,OWN,33189.36,debt_consolidation,13.99,4,701,75.37,22,Fully Paid
26242,36 months,23.82,G,10+ years,OTHER,170929.45,home_improvement,2.64,2,763,2.67,11,Fully Paid
3176,36 months,9.28,A,4 years,OWN,83041.75,credit_card,15.62,0,821,17.79,26,Fully Paid
21127,60 months,25.74,G,10+ years,RENT,124797.42,major_purchase,27.03,0,821,62.12,17,Fully Paid
28228,60 months,18.79,D,2 years,OTHER,88136.27,major_purchase,1.16,1,777,52.56,23,Fully Paid
21208,60 months,29.61,F,8 years,MORTGAGE,127568.07,home_improvement,18.42,0,733,5.14,30,Fully Paid
29482,36 months,22.97,B,< 1 year,MORTGAGE,153955.63,debt_consolidation,6.99,4,814,93.54,21,Fully Paid
10171,60 months,7.11,G,< 1 year,RENT,78826.63,major_purchase,29.71,2,739,75.85,21,Fully Paid
36219,60 months,14.87,E,2 years,RENT,113467.05,debt_consolidation,1.95,1,765,35.88,20,Charged Off
34396,36 months,17.93,B,5 years,OWN,163077.42,credit_card,18.52,3,829,53.64,17,Charged Off
4696,36 months,25.98,F,10+ years,OTHER,143813.25,small_business,7.69,3,685,37.43,9,Fully Paid
21058,36 months,23.23,D,1 year,OTHER,30273.13,credit_card,26.47,0,711,45.53,38,Fully Paid
21313,60 months,14.23,A,< 1 year,OTHER,122376.59,debt_consolidation,3.66,1,814,59.62,23,Fully Paid
20149,60 months,21.34,B,7 years,OTHER,87740.06,other,12.88,3,838,39.85,33,Fully Paid
5956,36 months,19.42,G,10+ years,OWN,147580.43,home_improvement,5.56,3,720,62.07,33,Fully Paid
11195,60 months,8.15,G,9 years,OTHER,23000.21,other,23.98,3,821,46.51,31,Fully Paid
18076,36 months,10.87,E,8 years,OTHER,79507.43,credit_card,10.54,0,764,65.73,16,Charged Off
2105,60 months,13.53,E,9 years,MORTGAGE,35568.75,major_purchase,5.6,0,662,26.22,9,Fully Paid
16417,36 months,9.89,C,< 1 year,MORTGAGE,185688.54,credit_card,21.78,1,812,17.12,34,Fully Paid
25729,60 months,8.75,E,2 years,OWN,177769.92,credit_card,24.52,0,812,1.36,33,Charged Off
31099,60 months,6.45,C,4 years,RENT,194255.96,credit_card,13.87,0,761,60.2,27,Fully Paid
33598,60 months,26.83,A,6 years,MORTGAGE,135824.29,home_improvement,11.37,4,781,98.08,5,Fully Paid
30961,36 months,12.22,D,9 years,RENT,165268.8,debt_consolidation,18.96,0,696,42.04,47,Charged Off
13602,36 months,12.26,C,3 years,OWN,130136.38,home_improvement,19.54,1,781,21.26,9,Fully Paid
10256,36 months,10.16,B,5 years,MORTGAGE,108567.89,major_purchase,19.82,0,672,1.31,8,Fully Paid
21584,60 months,16.88,F,< 1 year,MORTGAGE,170087.68,debt_consolidation,8.27,0,741,51.28,15,Fully Paid
35681,36 months,17.86,G,3 years,OWN,159709.92,major_purchase,28.24,4,802,99.27,47,Fully Paid
26792,60 months,10.21,B,7 years,OTHER,151989.83,debt_consolidation,6.4,1,793,98.38,18,Fully Paid
22904,36 months,20.21,G,4 years,OWN,180903.97,debt_consolidation,11.22,3,698,10.14,36,Fully Paid
35540,36 months,23.07,D,7 years,RENT,187173.95,other,8.51,4,800,81.64,40,Fully Paid
27536,60 months,14.35,E,< 1 year,RENT,100151.71,credit_card,27.93,0,735,17.33,17,Fully Paid
20164,60 months,19.64,F,9 years,OTHER,70907.84,credit_card,24.85,2,781,80.94,36,Fully Paid
13996,36 months,17.56,B,8 years,OWN,112121.4,home_improvement,24.34,4,733,85.35,13,Fully Paid
3871,36 months,9.89,F,3 years,OWN,36751.92,debt_consolidation,0.14,4,782,0.77,35,Fully Paid
23626,60 months,23.25,C,8 years,OTHER,188868.88,major_purchase,20.58,1,813,23.73,45,Fully Paid
11521,60 months,25.04,D,7 years,OWN,197093.6,credit_card,6.91,3,814,5.66,21,Fully Paid
2132,36 months,21.22,B,7 years,MORTGAGE,137486.87,other,29.03,3,681,49.89,17,Fully Paid
34467,60 months,13.1,E,1 year,OWN,154309.11,major_purchase,15.92,3,756,2.67,34,Fully Paid
15534,36 months,28.17,F,2 years,MORTGAGE,78260.97,other,16.94,4,766,62.61,30,Fully Paid
24854,36 months,16.38,E,9 years,OWN,175928.14,credit_card,10.69,2,739,55.83,15,Charged Off
8812,36 months,11.65,F,8 years,MORTGAGE,182054.46,debt_consolidation,16.1,1,702,37.94,7,Fully Paid
5557,60 months,15.21,B,2 years,RENT,33842.41,major_purchase,22.49,2,830,46.18,49,Fully Paid
3179,36 months,22.3,D,7 years,OTHER,43659.9,home_improvement,16.86,3,724,99.01,23,Fully Paid
10065,36 months,26.15,A,4 years,RENT,66953.53,home_improvement,19.24,4,670,16.77,26,Fully Paid
9275,60 months,13.91,B,6 years,MORTGAGE,146661.41,home_improvement,14.17,3,785,73.1,26,Fully Paid
36948,60 months,10.82,E,3 years,OTHER,53005.64,credit_card,21.49,2,745,64.53,36,Fully Paid
21700,60 months,20.66,A,7 years,RENT,59614.42,credit_card,26.99,3,752,66.37,11,Fully Paid
28794,36 months,28.03,D,3 years,RENT,88735.44,home_improvement,1.53,0,693,34.57,28,Fully Paid
29783,60 months,9.58,E,4 years,MORTGAGE,130094.54,major_purchase,3.22,1,726,21.65,13,Charged Off
17998,60 months,25.08,D,< 1 year,OWN,195735.69,credit_card,20.57,2,717,65.08,29,Fully Paid
14869,36 months,16.92,F,9 years,OWN,161101.04,home_improvement,11.33,0,670,91.27,26,Fully Paid
29152,36 months,24.99,B,7 years,MORTGAGE,120494.63,credit_card,8.45,3,709,97.6,28,Charged Off
21954,36 months,17.64,D,6 years,RENT,28889.52,small_business,5.36,1,769,48.09,48,Charged Off
32555,36 months,14.43,E,10+ years,OWN,113031.18,major_purchase,17.18,1,760,42.56,11,Fully Paid
17654,60 months,22.42,B,4 years,OWN,56735.33,debt_consolidation,10.43,1,669,34.89,27,Fully Paid
36236,36 months,27.52,G,5 years,RENT,74012.43,major_purchase,15.24,4,761,81.0,5,Fully Paid
16042,60 months,13.01,E,< 1 year,MORTGAGE,65154.92,debt_consolidation,28.76,1,667,25.54,41,Fully Paid
26966,36 months,16.52,E,7 years,MORTGAGE,82540.66,home_improvement,22.75,0,817,51.3,40,Fully Paid
15270,36 months,10.74,G,8 years,OWN,31206.76,credit_card,23.88,2,823,34.51,9,Fully Paid
31908,60 months,9.59,G,10+ years,MORTGAGE,123830.8,home_improvement,3.73,0,689,87.57,27,Fully Paid
